Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Kudu,https://a-z-animals.com/media/animals/images/470x370/kudu5.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Tragelaphus,Tragelaphus Strepsiceros,Mammal,Herbivore,0.8-1.2m (31-47in),120-256kg (265-565lbs),95km/h (60mph),8-14 years,Herd,Least Concern,Brown| Grey| Red,Hair,Leaves,Shrub woodland and savanna plains,1,Leaves| Herbs| Fruit| Flowers,Lions| Leopards| Wild Dogs,Large ears and white stripes on body,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Labradoodle,https://a-z-animals.com/media/animals/images/470x370/labradoodle4.jpg ,Labradoodle,Australia,50cm (20in),34kg (75lbs),12 years,Hybrid Dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Labrador Retriever,https://a-z-animals.com/media/animals/images/470x370/labrador_retriever1.jpg ,Labrador Retriever,Great Britain,61cm (24in),34kg (75lbs),15 years,Gun Dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Leaf-Tailed Gecko,https://a-z-animals.com/media/animals/images/470x370/leaf-tailed_gecko3.jpg ,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,Uroplatus,Reptile,Carnivore,10cm - 30cm (4in - 12in),10g - 30g (0.35oz - 1oz),48km/h (30mph),2 - 9 years,Solitary,Threatened,Green| Black| Brown| Tan,Scales,Spiders,Dense tropical jungle,3,Spiders| Insects| Worms,Owls| Rats| Snakes,Sticky toes and broad| flattened tail,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Lemming,https://a-z-animals.com/media/animals/images/470x370/lemmings.jpg ,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Lemmus,Lemmus Lemmus,Mammal,Herbivore,6.3-15cm (2.5-5.9in),30-112g (1.1-4oz),5km/h (3mph),1-3 years,Solitary,Threatened,Grey| Brown| White,Fur,Seeds,Arctic tundra and woodland areas,7,Seeds| Grass| Berries,Owls| Foxes| Wolves,Thick fur and small eyes and ears,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,,
Lemur,https://a-z-animals.com/media/animals/images/470x370/lemur2.jpg ,Animalia,Chordata,Mammalia,Primates,Lemuridae,Lemur Catta,Mammal,Omnivore,9-100cm (3.2-39in),0.03-10kg (0.06-22lbs),20km/h (12mph),10-14 years,Group,Least Concern,Grey| Brown| White| Black,Fur,Fruit,Dry forest and tropical jungle,3,Fruit| Leaves| Insects,Hawk| Fossa| Wild dogs,Long body and tail and large eyes,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Leopard,https://a-z-animals.com/media/animals/images/470x370/leopard2.jpg ,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera pardus,Leopard,Panther,Mammal,7,Sub-Saharan Africa and southern Asia,Rainforest| grassland and mountainous regions,Yellow| Golden| Black| Dark Brown,Fur,100cm - 190cm (40in - 75in),30kg - 90kg (66lbs - 198lbs),45kph (30mph),Carnivore,Deer| Warthog| Rodents,Tiger| Lions| Humans,Nocturnal,Solitary,10 - 15 years,2 - 2.5 years,90 - 105 days,3,Cub,3 months,Near Threatened,Stable,Trophy hunting and habitat loss,Dense patterned fur and long| sharp teeth,Spends much of the time high in the trees!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Leopard Cat,https://a-z-animals.com/media/animals/images/470x370/leopard_cat3.jpg ,Animalia,Chordata,Mammalia,Carnivora,Felidae,Prionailurus,Prionailurus Bengalensis,Mammal,Carnivore,46cm - 65cm (18in - 26in),2.2kg - 7.5kg (4.9lbs - 17lbs),72.4km/h (45mph),10 - 13 years,Solitary,Least Concern,Grey| Black| White| Yellow,Fur,Rodents,Tropical forests,3,Rodents| Lizards| Insects,Leopard| Tiger| Wilddog,Webbed toes and spotted fur,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Leopard Seal,https://a-z-animals.com/media/animals/images/470x370/leopard_seal2.jpg ,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Hydrurga,Hydrurga Leptonyx,Mammal,Carnivore,2.4-3.2m (7.9-10.5ft),200-591kg (440-1|300lbs),29km/h (18mph),20-24 years,Herd,Threatened,Grey| Black,Fur,Penguin,Cold waters of the southern hemisphere,1,Penguin| Fish| Squid,Human| Sharks| Killer Whale,Spot-patterned fur and long| sharp teeth,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Leopard Tortoise,https://a-z-animals.com/media/animals/images/470x370/leopard_tortoise5.jpg ,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,Geochelone Pardalis,Reptile,Herbivore,40cm - 70cm (16in - 28in),18kg - 54kg (40lbs - 120lbs),0.5km/h (0.3mph),50 - 100 years,Solitary,Threatened,Black| Brown| Tan| Yellow| Grey,Scales,Grasses,Grassland and savannah,12,Grasses| Weeds| Flowers,Cats| Dogs| Humans,Large body size and protective| patterned shell,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size,Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,,
Liger,https://a-z-animals.com/media/animals/images/470x370/liger7.jpg ,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo × Panthera tigris,Liger ,Mammal,1,Zoos,Do not occur in the natural world,Tan| Black| Brown| Orange,Fur,2.8m - 3.6m (9ft - 12ft),400kg - 600kg (882lbs - 1|322lbs),80kph (50mph),Carnivore,Deer| Wild Boar| Cattle,Human,Diurnal/Nocturnal,Solitary,18 - 22 years,3 - 4 years,100 days,0,Cub,6 months,Not Listed,Not known,Commercial breeding,Enormous head and body size,The offspring of a lion and tiger parents!,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Common Name,Other Name(s),Group,Number Of Species,Location,Habitat,Colour,Skin Type,Size (L),Weight,Top Speed,Diet,Prey,Predators,Lifestyle,Group Behaviour,Lifespan,Age Of Sexual Maturity,Gestation Period,Average Litter Size,Name Of Young,Age Of Weaning,Conservation Status,Estimated Population Size,Biggest Threat,Most Distinctive Feature,Fun Fact,,
Lion,https://a-z-animals.com/media/animals/images/470x370/lion1.jpg ,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera leo,Lion,African Lion,Mammal,2,sub-Saharan Africa,open woodland| scrub| grassland,Tawny| Gold| Blonde| Brown,Fur,1.4m - 2.5m (4.7ft - 8.2ft),120kg - 249kg (264lbs - 550lbs),56kph (35mph),Carnivore,Antelope| Warthog| Zebra,Human,Diurnal/Nocturnal,Pride,8 - 15 years,2 - 3 years,110 days,3,Cub,6 months,Vulnerable,23|000,Habitat loss,Long and thick hairy mane of the male around the face,Lives in small groups called prides!,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Common Name,Scientific Name,Origin,Diet,Size (L),Water Type,Optimum pH Level,Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Lionfish,https://a-z-animals.com/media/animals/images/470x370/lionfish.jpeg ,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Pterois,Lionfish,Pterois volitans,Pacific Ocean,Carnivore,30cm - 35cm (12in - 14in),Salt,8.1 - 8.4,10 - 18 years,Least Concern,Red| White| Black| Brown| Orange,Scales,Fish,Tropical reefs and rocky crevices,8|000,Fish| Shrimp| Crabs,Eels| Frogfish| Scorpion Fish,Striped body markings with long spines,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,,
Little Penguin,https://a-z-animals.com/media/animals/images/470x370/little_penguin.jpg ,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptula,Eudyptula Minor,Bird,Carnivore,35cm - 50cm (14in - 20in),1kg - 3kg (2.2lbs - 6.6lbs),10 - 20 years,Colony,Least Concern,Black| White| Grey| Blue| ,Feathers,Krill,Rocky Antarctic Islands,2,Krill| Fish| Shrimp,Leopard Seal| Killer Whale| Sharks,Small body size with blue/grey feathers,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,,
Lizard,https://a-z-animals.com/media/animals/images/470x370/lizard4.jpg ,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Lacertilia,Reptile,Omivore,1-250cm (0.4-98in),0.01-300kg (0.02-661lbs),24km/h (15mph),1-30 years,Solitary,Threatened,Tan| Brown| Yellow| Green| Black,Scales,Insects,Warm forests and deserts worldwide,18,Insects| Birds| Small rodents,Human| Birds| Snakes,Long thin body and detachable coloured tail,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Llama,https://a-z-animals.com/media/animals/images/470x370/llama6.jpg ,Animalia,Chordata,Mammalia,Artiodactyla,Camelidae,Lama,Lama Glama,Mammal,Herbivore,1.7-1.8m (5.5-6ft),130-204kg (280-450lbs),45km/h (28mph),15-20 years,Herd,Least Concern,Tan| Brown| White| Black,Fur,Leaves,Mountainous deserts and grasslands,1,Leaves| Grass| Shoots,Human| Puma| Coyote,Thick furry coat and long neck,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,,
Lobster,https://a-z-animals.com/media/animals/images/470x370/lobster2.jpg ,Animalia,Arthropoda,Crustacea,Decapoda,Nephropidae,Nephropidae,Arthropod,Carnivore,25-70cm (9.8-27.5in),1-7kg (2.2-15lbs),19km/h (12mph),20-80 years,Solitary,Least Concern,Red| Brown| Blue| Orange,Shell,Clams,Sea gardens and rocky beds,12,Clams| Mussels| Starfish,Human| Eels| Large fish,Thick armoured shell and strong claws,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Long-Eared Owl,https://a-z-animals.com/media/animals/images/470x370/long-eared_owl2.jpg ,Animalia,Chordata,Aves,Casuariiformes,Casuariidae,Casuarius,Casuarius,Bird,Carnivore,31cm - 37cm (12in - 14.5in),86cm - 98cm (34in - 38.5in),100g - 300g (3.5oz - 10.5oz),50km/h (31mph),40 - 60 years,Solitary,Least Concern,Brown| Yellow| Black| Tan,Feathers,Coniferous forests,5,Rodents| Small birds and reptiles,Eagles| Harks| Foxes,Long ear-tufts and tan-coloured eye disks,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Lynx,https://a-z-animals.com/media/animals/images/470x370/lynx13.jpg ,Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,Felis Lynx,Mammal,Carnivore,0-8-1.3m (31.5-52in),10-25kg (22-55lbs),80km/h (50mph),12-20 years,Solitary,Least Concern,Tan| Yellow| Brown| Black,Fur,Hare,Secluded forests and mountainous regions,4,Hare| Birds| Deer,Wolf| Coyote| Human| Cougar,Long tufts on ears and short tail,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Special Features,,,,,,,,,,,,
Macaroni Penguin,https://a-z-animals.com/media/animals/images/470x370/macaroni_penguin3.jpg ,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,Eudyptes Chrysolophus,Bird,Carnivore,60-70cm (24-28in),80-100cm (31-39in),3.2-6.4kg (7-14lbs),35km/h (22mph),15-20 years,Colony,Threatened,Black| White| Brown| Yellow,Feathers,Fish,Sea and ice-islands in Sub-Antarctica,2,Fish| Squid| Crustaceans,Leopard Seal| Killer Whale,Large red beak and yellow feathers on head,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,
Macaw,https://a-z-animals.com/media/animals/images/470x370/macaw7.jpg ,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Arini,Arini,Bird,Omnivore,76cm - 100cm (30in - 39in),86cm - 140cm (34in - 56in),0.9kg - 2kg (2lbs - 4.4lbs),24km/h (15mph),50 - 60 years,Flock,Endangered,Red| Blue| Yellow| Green| White,Feathers,Fruit,Rainforests and tropical jungle,2,Fruit| Nuts| Seeds| Insects,Human| Monkeys| Large Birds,Large colourful body and curved beak,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
Magellanic Penguin,https://a-z-animals.com/media/animals/images/470x370/magellanic_penguin7.jpg ,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Spheniscus,Spheniscus Magellanicus,Bird,Carnivore,61cm - 76cm (24in - 30in),2.7kg - 6.5kg (5.9lbs - 14lbs),35km/h (22mph),15 - 20 years,Flock,Endangered,Grey| Black| White| Brown,Feathers,Cuttlefish,Antarctic islands,2,Cuttlefish| Squid| Sardines,Sea Lion| Leopard Seal| Killer Whale,Black beak and small wings,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (L),Wingspan,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,
Magpie,https://a-z-animals.com/media/animals/images/470x370/magpie3.jpg ,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,Pica Pica,Bird,Omnivore,40cm - 46cm (16in - 18in),52cm - 60cm (20in - 24in),200g - 250g (7oz - 9oz),32km/h (20mph),8 - 15 years,Solitary,Threatened,Black| White,Feathers,Fruit,Open woodland| grasslands and savannas,3,Fruit| Nuts| Seeds| Insects,Foxes| Cats| Coyote,Black and white markings and long wedge-shaped tail,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Average Size,Average Weight,Average Lifespan,Group,Colour,Average Litter Size,Temperament,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maine Coon,https://a-z-animals.com/media/animals/images/470x370/maine_coon3.jpg ,Maine Coon,North America,122cm (48in),12kg (25lbs),12 years,Longhair,Blue| Lilac| Fawn| Cream| Brown| Black| Golden| Ginger,5,Intelligent| loving and affectionate,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size (H),Weight,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,,
Malayan Civet,https://a-z-animals.com/media/animals/images/470x370/malayan_civet.jpg ,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Viverra,Viverra Tangalunga,Mammal,Carnivore,43cm - 71cm (17in - 28in),1.4kg - 4.5kg (3lbs - 10lbs),15 - 20 years,Solitary,Vulnerable,Black| White| Grey| Yellow| Brown| Tan,Fur,Rodents,Tropical rainforest,2,Rodents| Snakes| Frogs,Tiger| Snakes| Leopards,Elongated body and snout with sharp| pointed teeth,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Malayan Tiger,https://a-z-animals.com/media/animals/images/470x370/malayan_tiger2.jpg ,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera Tigris Jacksoni,Mammal,Carnivore,2m - 2.4m (6.5ft - 7.8ft),80kg - 150kg (176lbs - 330lbs),96km/h (60mph),18 - 25 years,Solitary,Endangered,Orange| Black| White,Fur,Deer,Dense tropical forest,3,Deer| Cattle| Wild Boar,Human,Striped fur and powerful body,,,,,,,,,,,,,
Animal Name ,Image Link ,Common Name,Origin,Size,Weight,Lifespan,Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maltese,https://a-z-animals.com/media/animals/images/470x370/maltese.jpg ,Maltese,Italy,25cm (10in),3kg (7lbs),17 years,Gun Dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Manatee,https://a-z-animals.com/media/animals/images/470x370/manatee4.jpg ,Animalia,Chordata,Mammalia,Sirenia,Trichechidae,Trichechus,Trichechus Manatu,Mammal,Herbivore,2.8-3.6m (9.2-12ft),400-550kg (800-1|212lbs),22km/h (13mph),50-70 years,Solitary,Endangered,Grey| Brown,Smooth,Sea Grass,Warm coastal waters and slow-moving rivers,1,Sea Grass| Algae| Flowers,Human| Sharks,Thick| wrinkled skin and flippers with no nails,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Scientific Name,Type,Diet,Size,Weight,Top Speed,Lifespan,Lifestyle,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Litter Size,Main Prey,Predators,Special Features,,,,,,,,,,,,,
Mandrill,https://a-z-animals.com/media/animals/images/470x370/mandrill5.jpg ,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Mandrillus,Mandrillus Sphinx,Mammal,Omnivore,56-81cm (22-32in),11.5-30kg (25-60lbs),40km/h (25mph),20-28 years,Troop,Threatened,Black| Brown| Grey| White| Tan,Fur,Fruit,Dense and coastal tropical forests,1,Fruit| Roots| Insects,Leopard| Eagles| Snakes,Brightly coloured snout and long| sharp teeth,,,,,,,,,,,,,
Animal Name ,Image Link ,Kingdom,Phylum,Class,Order,Family,Genus,Common Name,Scientific Name,Origin,Diet,Size (L),Water Type,Optimum pH Level,Lifespan,Conservation Status,Colour,Skin Type,Favourite Food,Habitat,Average Clutch Size,Main Prey,Predators,Distinctive Features,,,,,,,,,,,,,
